price,floors,view,condition,sqft_living15
239900,1,0,4,1410
406250,2,0,3,2370
447000,2,0,3,2480
466800,2,0,3,1660
674000,1,0,5,1970
525000,1,0,3,1350
674950,2,0,3,2970
374900,2,0,3,2230
1.44E+06,2.5,0,5,2610
559500,2,0,3,2240
522500,2,0,3,2660
1.13E+06,2,0,3,3170
498500,2,0,3,2290
571000,1.5,0,3,1520
543000,1.5,0,3,2370
271920,1,0,3,2090
104950,1,0,2,1820
485500,2,0,3,1800
1.21E+06,2,2,4,3140
260250,1,0,4,1490
875909,2,0,3,3000
455000,1,0,4,2270
309000,1.5,0,3,930
229000,1,0,3,1990
250000,2,0,4,1250
600000,1,0,3,3180
535000,2,0,3,2300
571000,2,0,3,2530
1.03E+06,1,3,3,3100
600000,2,2,3,2910
469500,1,0,4,1580
1.15E+06,2,0,3,3780
785000,1.5,0,3,1984
872750,2,0,3,2840
900000,1,3,3,3130
350000,1.5,0,3,1560
2.58E+06,1,0,4,4660
940000,1,0,3,3900
185000,1,0,3,2240
850000,2,0,3,2550
201000,1,0,4,1930
499000,2,0,3,1470
315000,2,0,3,1840
509950,2,0,3,2060
286300,1,0,3,2130
590000,2,0,4,2450
325000,1.5,0,4,1600
625000,2,0,3,2810
378000,1,0,3,1000
239950,1,0,3,1740
550000,1,0,5,1920
325000,1,0,3,1560
831000,1.5,0,4,2000
249000,1,0,4,1910
484000,1,0,3,1390
395000,2,0,3,2700
839900,2,0,3,3080
760000,2,0,3,1720
750000,1.5,0,4,2610
3.00E+06,2,0,4,3870
440000,2,0,3,2230
501000,1,0,3,2090
739000,2,0,3,1380
685650,1,0,5,2070
1.01E+06,2,0,4,2870
980000,1.5,0,4,2300
275000,1,0,4,1330
319950,1,0,4,1790
448500,2,0,3,2100
437000,1.5,0,3,2120
330000,1,0,4,1640
365000,2,0,4,2400
329000,1,0,4,1290
681500,1,0,3,2860
566000,1,0,4,2100
897500,2,0,3,2430
738000,2,0,3,2620
185000,1,0,3,1490
445000,1,1,4,1700
175000,1,0,2,1550
315000,1,0,3,1500
445000,1,0,5,990
1.40E+06,1,0,4,3010
832500,2,0,3,3110
771150,2,0,3,3920
225000,1.5,0,3,1950
389950,2,0,3,1700
435000,2,0,3,2690
845000,2,0,3,1660
1.30E+06,2,0,5,3320
350000,2,0,3,1690
250000,1,0,4,1280
370000,2,0,3,1340
750000,2.5,0,3,2750
439950,1,0,5,1260
395000,1,0,3,1500
375000,1.5,0,3,1450
263000,2,0,4,1590
185000,1.5,0,4,1170
500000,1,0,3,2690
920000,2,0,3,4370
936000,2,0,3,3350
1.50E+06,1,2,4,2930
1.10E+06,1,0,3,2500
247000,1,0,3,1810
289500,1,0,2,1580
432500,2,0,3,2610
680000,1,0,4,1810
589000,1.5,0,5,1420
756450,1.5,0,5,2540
536650,1,0,3,2310
540000,2,0,3,2010
385000,1,0,4,1540
485000,1,0,3,2370
240000,1,0,4,1990
415500,1,0,4,1990
550000,1.5,0,5,1440
1.26E+06,2.5,0,4,2500
430000,2,0,4,1630
415000,1,3,3,1920
365000,2,0,5,1560
257000,2,0,3,1580
420000,2,0,3,2860
338995,1,0,5,1320
615000,1,0,4,1530
312500,2,0,3,1820
513000,2,0,3,2210
857500,2,3,3,2270
1.06E+06,1.5,1,4,3390
585000,1,3,4,2110
350500,1,0,3,1770
215000,1,0,3,1650
440000,1.5,0,4,1450
270000,1,0,4,1460
385000,1,0,5,1410
688500,1.5,3,4,1760
700000,1,0,5,2210
585000,1,0,3,2200
401000,2,0,4,1260
655000,1,0,4,1740
317000,1,0,3,960
500000,1.5,0,4,1460
314963,1,0,3,1490
715000,2,2,5,1670
280000,2,0,3,1200
531000,2,0,3,2490
617000,2,0,3,1530
440000,1.5,0,3,1480
140000,1,0,4,1380
661000,1,0,5,2360
697000,1,0,5,2360
1.20E+06,2,0,5,2900
535000,1,0,5,1650
404500,1.5,0,4,1410
396500,1,0,3,1310
450000,1,0,4,1880
605000,2,0,3,2200
699000,2,2,3,1640
805000,2,0,3,1860
156000,1,0,3,1730
595000,1,0,4,1740
285000,1.5,0,3,1350
725000,2,0,3,2740
216300,2,0,3,1720
410000,1,0,4,1580
597000,1,3,4,1790
325000,1,0,4,1300
355000,1,0,5,2250
338000,1,0,3,1460
210000,2,0,3,1700
423000,1,0,3,1930
249500,1,0,4,1790
325000,2,0,4,1920
257000,1,0,4,1240
550000,1,3,3,2110
490000,2,0,4,1760
299000,2,0,3,1410
295000,1,0,4,1880
630000,2,0,3,2550
320000,1,0,5,1720
1.11E+06,1,0,5,2270
398000,1,0,4,1670
218000,1,0,3,1290
590000,2,0,3,2270
1.60E+06,2,3,3,3330
348500,2,0,3,1460
592500,1,0,3,2170
505000,2,0,3,2340
1.43E+06,2,0,3,1810
502000,1,0,5,1670
257500,1,0,3,460
405000,1,0,3,1700
427000,1,0,4,1370
290000,1,0,4,1040
222000,1,0,3,1210
315000,2,0,3,2240
371000,1,0,3,1540
279900,1,0,3,1580
250000,1,0,2,2430
599000,2,0,4,2770
267300,1,0,4,1690
585000,1,2,4,1570
350000,1,0,3,1220
506000,1,0,3,2180
400000,2,0,4,2540
151100,1,0,3,1260
251000,1,0,3,1260
555000,1,0,4,2640
467500,1,0,3,1790
479000,2,0,3,2870
247000,1,0,5,1460
299500,1,0,3,1040
306888,1.5,0,3,1960
675000,2,0,3,2530
577000,1.5,0,4,2080
219950,1,0,3,1560
375000,1,0,3,1670
650000,1,0,5,1420
975000,1.5,0,2,1360
229000,1,0,3,1480
575000,1.5,0,3,1680
815000,1,4,5,3310
525000,1,0,4,2320
471000,2,0,3,1670
450000,1,0,4,1670
590000,2,0,4,1280
744000,2,0,3,2860
460000,2,0,4,2570
299000,1,0,4,1810
231000,1.5,0,5,1540
195000,1,0,4,1150
305000,1,0,3,1250
895000,2,0,4,3080
1.11E+06,1,0,3,2840
339000,1,0,4,1180
885000,1,0,3,2230
375000,1.5,0,5,1260
367400,1,0,3,1310
700000,1,0,3,1910
667000,1,0,4,2070
200000,1,0,4,1210
552775,2,0,3,2900
452000,1,0,4,2210
418000,1,0,5,1790
601500,1,0,3,2240
600000,1,0,4,2330
340000,2,0,3,2660
310000,2,0,3,1870
290000,1,0,3,1700
438000,1,0,3,1800
718000,1,0,5,2200
200000,1,0,5,1030
479900,1,0,3,2200
400000,2,0,3,2550
219950,1,0,4,1130
300000,2,0,3,1820
437000,1,0,3,1550
350000,1,0,3,1250
626000,1,0,4,1890
490000,2,0,3,2320
289000,2,0,3,2740
595000,2,0,3,1790
676000,1,0,3,2680
389000,1,0,3,1940
240000,1,0,4,1630
382500,2,0,3,1970
511555,1,0,4,1600
710500,1.5,0,4,1620
429000,2,0,3,2620
170000,1,0,4,1490
2.14E+06,1,4,4,4590
480000,1,0,3,2460
1.67E+06,2,4,4,3180
225000,1,0,3,1100
615000,1,2,3,2540
438950,2,3,3,1680
242000,1,0,4,1400
560000,1,0,3,1960
857500,2,2,5,1540
685000,2,0,3,2790
486000,2,0,4,2200
749000,2,0,3,2670
260000,2,0,3,1670
1.02E+06,1.5,2,3,2900
565000,1,0,4,1360
355000,2,0,3,1850
775000,2,3,3,2280
335000,1,0,4,1760
1.30E+06,2.5,2,3,2340
545000,1.5,0,4,1140
540000,1.5,0,4,1460
687500,1,2,4,2520
115000,1,0,4,1200
227000,1,0,4,1200
870000,2,2,3,4610
1.19E+06,1.5,0,4,3960
375000,2,0,3,2960
902000,1,2,3,2700
269500,1,0,4,1090
570000,1.5,0,4,1550
359950,1,0,4,1190
1.45E+06,2,0,3,2080
615000,2,0,3,2240
250000,1.5,0,4,1720
530000,2,0,3,2640
474950,1,0,3,2110
490000,2,0,5,1650
210000,2,0,3,1070
265500,1,0,3,1740
1.46E+06,3,3,3,2060
310000,2,0,3,1914
324500,2,0,3,2160
599000,1,0,4,1720
525000,2,0,3,3300
400000,1,0,5,1480
887500,2,3,3,2880
344000,1.5,0,4,1820
525000,2,0,3,2660
385000,2,0,3,1740
820000,2,0,3,3515
1.31E+06,2,0,3,3090
549000,1,0,4,2160
180000,1.5,0,3,1230
589000,2,2,3,2550
350000,1,0,3,1490
197400,1,0,4,1920
267000,2,0,4,1890
480000,1,0,3,1710
650000,1,0,4,2060
600000,1.5,0,3,1500
490000,1,0,3,1810
225000,1,0,3,1510
640000,1,0,3,2800
710000,2,0,3,2440
325000,1,0,3,1350
595000,1,0,3,2710
128750,1,0,3,880
465000,1,0,3,1920
710000,1,0,4,1760
605000,1,0,5,1100
994000,2,0,4,3360
489950,2,0,3,2430
365000,1,0,3,1090
359950,1,0,4,2330
495000,2,0,3,2510
255000,1,0,3,1410
330000,1,0,4,2950
450000,1,0,4,1920
655000,2,2,3,3180
485000,1,2,4,2850
375000,1,0,3,1940
570000,2,0,3,2246
350000,3,0,3,1210
550000,1,3,3,2020
513000,1,0,3,1950
450000,1,0,4,1320
432500,1,0,5,1220
432000,1.5,3,5,2240
480000,2,0,3,1900
402200,1,0,3,1770
650000,1,0,4,2710
1.20E+06,2,0,4,2920
312000,1,0,4,2400
610000,1.5,0,4,1850
823000,1.5,0,4,1750
471000,1,0,4,1850
481015,2,0,3,1620
1.96E+06,3,1,4,3700
624000,1,0,3,2110
480000,1,0,3,1920
815000,1,0,3,1580
1.65E+06,1,0,4,3080
180000,1,0,3,1280
156601,1,0,3,1650
374950,2,0,3,2850
368000,1,0,5,1930
550000,2,0,3,1210
198000,1,0,3,1150
345000,1,0,3,1240
1.71E+06,1,0,5,3960
185900,1,0,4,1370
950000,1,2,5,2850
995000,2,2,3,3480
345000,1,0,3,1780
741000,1,0,3,1850
737000,1,0,3,1810
668750,1,2,3,2110
575000,1,0,5,2620
280000,1,0,5,1620
583000,1,0,3,1610
196000,1,0,1,1870
349950,2,0,3,2280
429000,1.5,0,3,1530
270000,1,0,4,2050
385000,1,0,3,2260
535000,1,3,4,1890
352500,1,0,3,2090
624000,1,0,4,1650
215000,1.5,0,3,1510
870000,2,2,3,3540
440000,2,0,3,2500
518000,2,0,3,1460
259500,2,0,3,1510
795127,1,0,3,3540
290000,1,0,4,1520
385000,2,0,3,1786
259950,1,0,3,1120
330000,2,0,3,1310
280000,1,0,3,1140
595000,2,0,3,2710
925900,2,0,3,3980
499000,2,0,3,2620
325000,2,0,3,2109
895000,1,0,4,2510
162248,1,0,4,850
1.07E+06,2,4,3,2110
430000,1,0,3,1780
615500,1,0,3,1780
260000,1,0,3,1180
295000,1,0,4,1980
1.19E+06,2,0,3,2100
749950,2,2,3,2970
175000,1.5,0,3,1020
415000,1.5,0,3,1020
190000,1,0,4,1250
625000,1.5,0,5,1720
420000,2,0,3,1850
339900,1,2,3,2326
160000,1,0,3,1850
353000,2,0,3,1830
390000,1,0,3,1750
675000,1,2,3,2470
400000,2,0,3,2230
1.34E+06,2,3,3,2390
1.65E+06,1,1,5,3590
1.00E+06,2,0,5,2660
850000,1,0,5,2640
275000,1,0,4,1560
450000,2,0,3,1670
305000,1,1,4,2520
643002,1.5,0,3,1400
468000,1,0,3,1740
324950,2,0,3,2080
290000,1,0,3,1460
488500,1,0,4,1710
367950,1,0,4,1660
285000,1,0,2,1440
417000,2,0,3,1820
1.12E+06,1,0,4,3180
1.55E+06,2,3,3,3470
604000,2,2,3,4050
380000,2,0,4,2310
336500,2,0,3,1960
685000,1.5,3,5,2000
4.21E+06,2,0,3,4740
670000,1,1,3,2600
524000,1.5,0,3,1500
172000,1,0,3,1250
680000,1,0,5,1330
549900,2,0,4,2250
357000,1,0,4,2728
107000,1,0,3,1410
232900,1,0,3,1410
800000,2,0,3,2170
248500,2,0,3,880
670000,1,3,3,2370
207000,1,0,4,1490
164000,1,0,3,1190
570500,2,0,3,1600
599990,1,0,3,2480
395000,1,0,3,1680
979500,2,0,3,1970
207000,1,0,2,1300
237000,1,0,2,1300
650100,1,0,4,2480
385000,1,0,3,2050
335000,2,0,3,1290
347000,2,0,3,2420
204000,1,0,4,1240
615000,2,0,3,2360
943500,2,0,4,2370
560000,1,0,4,2130
547500,1,0,2,2250
359500,1,0,3,1750
660000,1,0,3,2590
258000,1,0,3,1580
355000,1,0,4,1950
253500,1,0,3,1240
422500,1,0,5,1590
239000,1.5,0,3,1470
628000,1,0,4,1530
352000,1,0,3,1420
311600,3,0,3,1358
235000,1,0,4,1450
870000,2,0,4,2740
190848,1,0,3,1370
570000,1,0,5,1270
661254,1.5,0,5,1920
575000,1,0,3,1690
230000,1,0,4,1110
680000,2,0,4,2240
148000,1,0,3,1180
244900,1,0,3,1180
214950,1,0,3,1730
580000,1,0,3,1800
263000,1,0,3,1840
317000,1,0,4,1160
302000,1,0,3,1830
899000,2,0,4,2660
1.29E+06,1,0,3,2190
710000,2.5,0,3,2400
230000,1,0,4,1480
430000,1,0,3,890
1.17E+06,2,4,3,4400
397000,1.5,0,4,1250
595000,2,0,3,1790
485000,1,0,4,2030
755000,1.5,1,4,2390
185000,1,0,4,1250
340000,1,0,4,1250
236000,2,0,3,1710
550000,2,0,3,2750
680000,1,0,5,1620
630000,2,0,3,2540
560000,1,1,5,2110
385000,1,2,3,1250
280000,3,0,3,1358
225000,1,0,4,1570
610000,2,0,3,3630
592500,1,0,5,1330
750000,2,0,3,2940
164000,2,0,3,1470
320000,1,0,4,1510
544000,2,0,3,1780
344950,1,0,5,1870
539500,2,0,3,3130
420000,1,0,4,2390
305000,1,0,1,2000
229000,1,0,3,1500
1.07E+06,2,0,3,3490
397500,3,0,3,1430
540000,2,0,4,2210
650000,2,0,3,2150
1.90E+06,2,4,3,3680
649000,2,2,3,2860
287500,1.5,0,4,1270
815000,1,2,4,1900
795000,2,0,3,3190
502775,1,0,4,2040
222900,1,0,3,1150
399950,1,0,3,2430
728000,2,0,3,2650
850000,2,0,3,4290
525000,2,0,3,2530
257000,1.5,0,5,1360
433500,2,0,3,2130
314950,1,0,4,1510
500000,1,0,3,1780
300000,1,0,3,1590
645000,2,0,3,2230
222500,1,0,3,1360
275000,1,0,4,1270
498000,1.5,0,4,1360
800000,1,0,3,1870
297000,2,0,3,1940
625000,2,3,3,2440
770000,2,0,3,3190
517000,1.5,0,3,1530
238000,1,0,5,1200
234550,1,0,3,1160
230500,1,1,3,1690
585000,1.5,0,4,1610
733000,1.5,0,5,1280
357950,1,0,3,900
530000,1,0,3,1560
377500,2,0,3,1680
475000,2,0,3,2320
399000,1,0,3,1710
660000,1,0,5,1710
400000,1,0,4,1740
440000,1,0,4,1150
366400,1,0,4,2030
627250,2,0,3,2970
375950,1,0,3,1510
162000,1,0,3,1690
780000,2.5,0,3,1680
705000,1.5,0,3,1690
450000,1,2,4,2560
311000,1,0,3,1400
485000,2,0,3,1770
485000,2,0,4,1940
725000,2,0,3,1930
185000,1,0,4,1520
1.89E+06,2,0,3,1570
260000,2,0,4,1530
356000,2,0,3,2470
225205,1,0,3,1200
445000,1,0,4,1560
356000,1,0,4,1460
760250,1,0,4,2540
572000,1,0,3,1810
970000,1.5,2,4,4950
348450,2,0,3,2210
535500,2,0,4,1730
710000,1,2,3,2680
745000,1,0,4,2310
355000,2,0,3,2160
333000,2,0,3,2690
282000,2,0,4,1570
840500,1.5,0,4,1960
432000,1,0,4,1360
625000,1,2,4,1400
209977,1,0,4,1440
174000,1,0,3,1767
740000,1,0,4,2470
518000,1.5,0,4,1830
539000,1,0,4,1250
575000,1,0,3,2170
530000,2,0,3,1280
242025,1.5,0,4,1910
1.03E+06,1,0,4,2360
230000,1,0,3,880
350000,1,0,3,2260
595000,1,0,3,1440
440000,1,0,3,1950
550000,1,0,3,1460
940000,1,1,3,2430
375000,2,0,3,1380
567500,1,0,3,1610
735000,1,0,5,2400
114000,1,0,3,1220
608000,1,0,4,1590
442500,1.5,0,3,2130
381800,1,0,3,1100
330000,1,0,5,1350
90000,1,0,3,1310
312000,1,0,4,960
339000,1,0,4,1080
313000,1,0,4,1980
618080,2,0,3,2030
325000,2,0,3,2280
242000,1,0,3,1080
364000,1,0,3,1660
545000,1.5,2,5,1700
445000,2,0,3,2890
1.09E+06,2,3,4,3010
660000,1,0,3,2270
845000,1,0,3,3460
417000,1,0,3,1590
213800,1,0,4,750
400000,1,0,4,1000
759950,2,0,5,1250
990000,2,0,3,1400
710000,1,0,5,2400
315000,1,0,4,1550
515000,1,0,5,2690
638000,1,0,5,1560
370000,1.5,0,4,1840
184000,1,0,3,1410
583800,2,0,3,2310
309500,1,0,3,1770
1.96E+06,2,0,3,3900
299000,1,0,3,1400
215000,1,0,3,960
410000,1,0,3,2090
478000,1,0,3,1630
431000,1,0,4,1280
635000,2,0,3,2640
648000,2,0,4,2080
640000,2,0,3,2550
932808,2,0,3,4070
835000,1,0,3,2280
469775,1,0,3,2090
587000,2,0,4,1620
677915,1,0,5,1250
1.08E+06,1,4,4,2700
671000,1.5,0,3,2080
695000,2,0,3,3550
205000,1,0,3,1330
350000,1.5,0,4,1950
360000,2,0,4,1720
313999,2,0,3,1870
300000,1,0,3,2070
452000,1,0,3,1900
495500,1,0,3,2040
288000,1,0,4,1570
227490,1,0,4,1420
470950,2,0,4,2120
735000,2,2,3,2320
730000,1.5,0,5,1240
412000,2,0,4,2260
589500,2,0,3,3240
291000,1,0,3,1500
1.30E+06,2,0,3,2550
190000,1,0,4,1160
456200,1,0,3,1670
225000,1,0,4,1300
2.00E+06,1,4,3,1780
740000,2,0,3,1930
467000,1,0,3,2030
385000,1,0,3,1390
670000,2,0,3,1790
500000,1,0,4,2250
352450,1,0,5,1630
669888,2,0,3,2670
405000,1,0,3,1310
518000,1,0,4,1450
280000,1,0,3,1880
435000,2,0,3,1830
314950,1,0,3,1910
209900,2,0,3,1310
630000,2,0,4,2460
442000,1.5,0,4,2050
340000,1,0,2,1450
230000,1,0,4,1400
495200,1,0,3,2850
900000,2,0,3,3320
265000,1,0,3,1020
489500,1,0,3,2450
335000,1,0,4,2950
585000,2,0,3,3050
800000,1,1,4,2010
379500,2,2,4,2120
475000,1,0,4,1210
520000,1,0,4,2020
515000,2,0,3,1800
577500,1,0,4,2054
269900,1,0,4,1640
329000,1,0,4,1460
458500,1.5,0,3,1280
890000,1.5,0,4,2790
361500,2,0,3,1850
2.54E+06,1,4,4,4180
325000,1,0,3,1580
1.85E+06,3,0,3,2200
945000,1,0,3,2840
370000,2,0,3,2490
320000,2,0,3,1500
450000,1,0,3,1440
800000,2,0,4,2900
676000,2,0,3,1460
1.27E+06,2,0,4,3220
290000,1,0,3,1920
158000,1,0,4,1360
379950,1,0,5,1820
583000,2,0,3,2330
150000,1,0,4,1020
261500,2,0,3,1260
278000,2,0,3,1480
555000,1,0,3,2120
355000,1,0,3,1900
375000,1,0,3,1600
227000,1,0,1,1720
335000,1,0,4,1560
680000,1,0,3,2520
686500,1.5,0,4,2160
410000,1,0,3,1550
425000,1.5,0,3,1950
562500,1,0,3,2040
345000,2,0,3,2390
627500,1,0,4,2820
355000,1,0,3,1746
335000,2,0,3,1670
350000,1,0,3,1730
590000,1,0,3,2510
252000,2,0,3,1790
1.30E+06,1,0,5,2720
705000,2,0,3,1440
498000,1,0,3,2120
312500,1,0,3,1250
260000,1,0,2,1040
209950,1,0,4,1310
610000,1,0,4,2050
500000,1.5,0,3,1490
850000,1,3,3,2350
689000,1,0,5,2140
470000,2,0,3,1910
640000,2,0,3,2850
290000,1,0,3,1970
258500,2,0,3,1670
1.10E+06,1,0,4,2370
420000,1,0,3,2030
230000,1,0,3,1190
252000,1,0,4,1480
515000,2,0,3,2600
425000,1,0,4,1740
575000,2,2,3,1760
390000,1,0,4,1090
561500,1,0,3,2310
1.35E+06,1.5,0,4,1950
835000,1,0,5,2050
245000,1.5,0,3,1480
475200,2,0,3,1670
425000,1,0,4,1330
218000,2,0,3,1360
600000,2,0,3,2640
545000,1,0,3,1920
2.41E+06,1.5,2,3,5500
460000,1,0,3,2040
425000,1,0,3,1360
455000,1,0,4,1520
313100,1,0,3,1980
780000,2,0,4,2830
345500,2,0,3,1770
243000,1,0,5,1270
670000,1,3,4,2440
325000,1,0,3,1210
281000,1,0,3,1460
130000,1,0,4,1450
340000,2,0,3,2020
485000,2,0,4,1960
642860,2,0,3,2520
747000,1,0,3,1620
559950,2,0,3,2110
577288,2,0,3,2030
575000,1.5,0,3,1710
287000,1,0,4,1170
1.15E+06,2,0,3,2910
335000,1,0,3,2040
375000,2,0,2,1800
325000,1,0,3,1400
530000,1,0,4,2550
287000,1,0,3,1980
320000,1,0,3,2630
425000,2,0,3,2090
550000,1,3,4,2120
135000,1,0,2,1320
695000,1.5,0,4,2300
975000,1,2,4,2890
210000,1,0,3,2180
518000,1,0,4,1590
335500,2,0,3,1450
750000,2,3,3,2170
515000,1,0,4,1630
344500,1,0,3,1820
470000,1,0,3,2080
606150,1,0,3,2040
292000,1,0,3,2220
450000,2,3,3,1460
429000,1,0,3,1360
765000,2,0,3,2560
425000,1,0,3,1290
505000,2,0,3,3010
544950,1,0,3,1600
382000,1.5,0,3,1450
475000,2,0,3,1870
355000,2,0,4,1370
410000,1,0,5,1370
450000,1,0,3,1175
565000,1,0,3,1440
529100,1.5,0,4,1670
452500,2,0,3,2320
245000,1,0,3,1550
415000,1,0,3,1330
610000,2,3,3,2360
363500,1,0,5,2020
510000,1,0,4,1990
650000,2,0,3,2840
290000,2,0,4,1780
170000,1,0,2,960
510000,1,0,3,1380
2.28E+06,3,4,3,4850
316000,2,0,3,2230
690000,2,0,4,2560
199950,1,0,5,970
207000,1,0,3,980
449950,1.5,0,4,2320
361550,1,0,2,1420
824000,2,0,3,3730
537000,1,0,5,1720
838400,2.5,0,4,2580
225000,1,0,3,990
329900,1,0,4,1320
282500,1,0,4,1610
229950,1,0,4,1230
500000,1,0,3,1660
495000,1,0,3,1920
149500,1,0,4,1240
726000,1,0,4,2260
899000,2,0,3,3470
317000,1,0,5,1270
395000,1,0,3,1110
360000,2,0,3,2010
570000,2,0,3,2100
320000,2,0,3,2910
320000,1.5,0,3,1470
268000,2,0,3,1880
191000,1,0,5,940
400000,1,0,4,1040
515000,1,0,5,1340
610000,2,0,3,3160
538000,1,0,3,1850
432000,2,0,4,1960
335000,2,0,3,2180
302000,1.5,0,5,1950
787500,1,0,3,2010
420000,1,0,5,1710
560000,2,0,3,2820
535000,2,0,3,2090
310000,1,0,3,1780
760000,1.5,0,5,1830
242500,2,0,3,1550
1.31E+06,1.5,2,3,1720
235000,1,0,5,1650
598780,1,0,4,2560
433200,2,0,3,2300
343000,1,0,5,2830
145000,1,0,3,2390
291970,1,0,3,1470
599950,1,0,3,1330
1.75E+06,1.5,0,3,2920
870000,1,0,3,2350
323000,2,0,4,1690
727000,2,0,3,3150
166000,1,0,3,1280
450000,1,0,3,2190
400000,1,0,3,2390
599000,1,0,3,2390
165000,1,0,4,1290
229000,1,0,3,1140
305000,1,0,3,1470
930000,2,0,3,1930
542000,1,0,3,2470
214000,1,0,4,1600
718000,2,0,3,1650
349000,3,0,3,1430
305000,2,0,3,2290
498000,2,0,4,1370
799950,2,0,3,2500
737000,2,2,3,2300
860000,2,0,3,2555
339950,1,0,3,2460
249000,1,0,3,1440
370000,1,0,2,1620
725000,1,0,4,2900
529000,1,0,4,1880
310000,1,0,4,1540
315000,2,0,3,1900
1.30E+06,2,0,3,2280
435000,2,0,5,1650
350000,1,0,4,1970
240000,1,0,3,1780
410000,2,0,3,1430
430000,2,0,3,2270
446000,1,0,3,1650
240000,1.5,0,5,1310
595000,1.5,0,4,3210
215150,1,0,4,920
319950,1,2,5,2090
385000,2,0,3,1670
280000,2,0,3,1790
399950,1,0,3,1360
132500,1,0,3,1200
399950,1,0,4,1330
290000,1,0,3,870
860000,1,0,4,1720
3.10E+06,3,4,4,3930
245000,1.5,0,3,1530
255000,1,0,3,2000
310000,2,0,3,2050
299000,1,0,3,1080
575000,2,0,4,2130
284000,1,0,3,1850
840000,1,0,4,1680
442573,1,0,3,1910
560000,1,0,3,1350
485000,1,0,4,1040
472500,1,0,4,1720
1.61E+06,2,0,3,3860
808000,2,0,3,2170
398000,1.5,0,4,1820
340000,2,0,3,2400
380000,1.5,0,3,1130
235000,1,0,3,1330
400000,1,0,3,1940
582000,1,0,4,2750
209000,1,0,3,1130
335000,1.5,0,4,1610
285950,1,0,5,1100
645000,2,0,4,2460
312000,1.5,0,4,1110
663000,1,0,3,2220
443950,1,0,3,2100
315000,1,0,3,1080
302200,1,0,3,1510
770000,2,3,4,2315
374950,1,0,3,1800
330000,2,0,3,2440
230000,1,0,4,1730
967000,2,0,3,1240
536500,2,2,3,1140
315000,2,2,4,1460
626000,1,0,4,1170
334009,1,0,4,1860
429000,1,0,2,1410
818000,2,0,3,3440
326000,2,0,3,2474
310000,1,0,3,1640
525000,1,0,4,1800
350000,1.5,0,3,1720
936000,2,0,3,3150
226000,1,0,3,1530
1.25E+06,2,0,3,1460
428000,1,2,4,2040
329932,1,0,3,2330
539000,1,0,3,2330
275000,1,0,4,2020
590000,2,2,3,2330
782000,2,0,3,3530
575000,2,0,3,1990
509000,2,0,3,1780
290000,1,0,4,1800
305240,1,0,3,1500
555000,1.5,2,4,1850
317000,1,0,3,1880
430000,1.5,0,3,1980
850000,1,4,4,2090
469000,1,0,3,1820
327200,1,0,4,1430
835000,2,4,4,2990
360000,2,0,3,2340
372000,2,0,3,2010
453000,1.5,0,4,2270
275000,1,0,5,1940
475000,2,0,4,2040
310000,1,0,3,2300
173000,1,0,5,1350
313500,1,0,3,1780
345000,2,0,3,1360
436000,1,0,3,1950
244500,1,0,3,1370
206000,1,0,4,1370
890000,2,0,3,3590
329950,2,0,3,2140
250000,1,0,3,1490
246000,1,0,3,2760
440000,1,0,3,2560
395000,1,0,3,1810
305000,1,0,5,1100
160000,1,0,3,1670
269000,1,0,3,1670
169500,1,0,3,1060
690500,2,0,3,1450
245560,1,0,3,1800
345000,2,0,3,2190
383000,1,2,4,1970
388500,2,0,3,1350
250000,1,0,3,1660
455500,1,0,4,2900
672000,1,0,4,1390
550000,1,0,2,1470
487000,1,0,3,1750
291375,2,0,3,2220
225000,1,0,3,1950
519950,2,0,4,2000
250000,2,0,4,2070
614950,1.5,0,5,1780
599500,2,0,4,2020
625000,1,3,3,2520
248500,1,0,4,1090
469950,1,0,4,1790
525000,1,0,4,1680
787500,2,3,4,2390
485000,1,0,3,3674
310000,1,0,3,1030
280000,1,0,3,1590
200000,1.5,0,4,2250
490000,2,0,3,2860
146000,1,0,3,900
500000,2,4,3,1870
242500,1,0,3,1210
324950,1,0,3,1160
231500,1,0,4,1060
300000,2,0,3,2660
545000,2,0,3,2765
350000,1,0,5,1460
467100,1,0,3,2010
180000,1.5,0,3,1070
749000,2,0,4,2560
245000,2,0,3,1640
260000,1,0,5,1600
490000,3,0,3,1690
565000,2,0,3,2280
330000,2,0,3,2070
295000,1,0,4,1320
725000,1.5,0,4,1290
1.14E+06,2,0,3,2950
680000,1,0,3,1940
490000,1,0,4,1830
635000,1.5,0,4,1480
750000,1.5,0,4,1280
330000,2,0,3,2110
270000,2,0,3,1300
340000,2,0,3,1780
413252,1,0,3,1610
600000,2,0,3,2940
726888,2,0,3,2970
285000,1,0,4,1030
365000,1,0,4,1170
295000,1,0,3,1410
460000,1,0,3,1800
230000,1.5,0,3,1360
337000,1,0,5,1170
300000,1,0,3,1480
2.30E+06,1,0,5,3190
360000,2,0,3,2000
585000,2,0,3,2180
182700,1,0,3,1740
305000,1,0,3,1740
309950,2,0,3,1810
550000,1,0,3,1220
825000,1,3,3,3280
998500,1.5,0,4,1850
644500,2,0,3,2990
320000,1,0,5,1620
266950,2,0,3,2240
633100,2,0,3,2440
395000,1,0,3,1350
259250,1,0,3,870
300000,1,0,4,1180
413000,1,0,3,2280
435000,1,0,3,2080
500000,1,0,4,1800
402000,1,0,3,2050
777700,1.5,0,3,1610
